Date,Adj Close
12/30/1987,1.827306
12/31/1987,1.827306
1/4/1988,1.908356
1/5/1988,1.952565
1/6/1988,1.952565
1/7/1988,1.967301
1/8/1988,1.842042
1/11/1988,1.923092
1/12/1988,1.886251
1/13/1988,1.842042
1/14/1988,1.842042
1/15/1988,1.923092
1/18/1988,1.923092
1/19/1988,1.893619
1/20/1988,1.856778
1/21/1988,1.842042
1/22/1988,1.842042
1/25/1988,1.871515
1/26/1988,1.842042
1/27/1988,1.812569
1/28/1988,1.827306
1/29/1988,1.805201
2/1/1988,1.827306
2/2/1988,1.856778
2/3/1988,1.827306
2/4/1988,1.812569
2/5/1988,1.790465
2/8/1988,1.679942
2/9/1988,1.643102
2/10/1988,1.65047
2/11/1988,1.679942
2/12/1988,1.694679
2/16/1988,1.746256
2/17/1988,1.812569
2/18/1988,1.827306
2/19/1988,1.856778
2/22/1988,1.937828
2/23/1988,1.893619
2/24/1988,1.842042
2/25/1988,1.790465
2/26/1988,1.812569
2/29/1988,1.812569
3/1/1988,1.812569
3/2/1988,1.871515
3/3/1988,1.842042
3/4/1988,1.871515
3/7/1988,1.967301
3/8/1988,1.952565
3/9/1988,1.989406
3/10/1988,1.967301
3/11/1988,1.982037
3/14/1988,1.982037
3/15/1988,1.982037
3/16/1988,1.989406
3/17/1988,2.004142
3/18/1988,2.129401
3/21/1988,2.070455
3/22/1988,2.151505
3/23/1988,2.276764
3/24/1988,2.247292
3/25/1988,2.232555
3/28/1988,2.195714
3/29/1988,2.210451
3/30/1988,2.180978
3/31/1988,2.225187
4/4/1988,2.232555
4/5/1988,2.210451
4/6/1988,2.210451
4/7/1988,2.262028
4/8/1988,2.320973
4/11/1988,2.328341
4/12/1988,2.320973
4/13/1988,2.320973
4/14/1988,2.247292
4/15/1988,2.320973
4/18/1988,2.306237
4/19/1988,2.306237
4/20/1988,2.320973
4/21/1988,2.306237
4/22/1988,2.291501
4/25/1988,2.320973
4/26/1988,2.306237
4/27/1988,2.306237
4/28/1988,2.343078
4/29/1988,2.343078
5/2/1988,2.343078
5/3/1988,2.343078
5/4/1988,2.328341
5/5/1988,2.262028
5/6/1988,2.247292
5/9/1988,2.195714
5/10/1988,2.166242
5/11/1988,2.114664
5/12/1988,2.063087
5/13/1988,2.063087
5/16/1988,2.063087
5/17/1988,2.063087
5/18/1988,2.033615
5/19/1988,1.982037
5/20/1988,1.937828
5/23/1988,1.886251
5/24/1988,1.908356
5/25/1988,1.952565
5/26/1988,1.937828
5/27/1988,1.937828
5/31/1988,1.989406
6/1/1988,2.018878
6/2/1988,1.952565
6/3/1988,1.952565
6/6/1988,1.952565
6/7/1988,1.923092
6/8/1988,1.952565
6/9/1988,1.937828
6/10/1988,1.923092
6/13/1988,1.886251
6/14/1988,1.908356
6/15/1988,1.937828
6/16/1988,1.952565
6/17/1988,2.033615
6/20/1988,2.063087
6/21/1988,2.070455
6/22/1988,2.085192
6/23/1988,2.085192
6/24/1988,2.033615
6/27/1988,2.004142
6/28/1988,1.982037
6/29/1988,1.908356
6/30/1988,1.967301
7/1/1988,1.982037
7/5/1988,1.937828
7/6/1988,1.923092
7/7/1988,1.952565
7/8/1988,1.937828
7/11/1988,1.923092
